language,configuration,model,dependency,layer,head,uas_score,architecture,is_multilingual,rank,best_score,relative_score
pt,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,clausal_verb_arguments,31,14,0.265625,decoder,True,3.0,0.3203125,0.8292682926829268
tr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,clausal_verb_arguments,31,14,0.06584362,decoder,True,2.0,0.06995885,0.94117642013841
ca,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,clausal_verb_arguments,9,9,0.15037593,decoder,True,3.0,0.21428572,0.7017543212865514
ca,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,Llama-3.1-8B,clausal_verb_arguments,9,9,0.15037593,decoder,True,3.0,0.21428572,0.7017543212865514
gl,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,clausal_verb_arguments,9,9,0.117529884,decoder,True,1.0,0.117529884,1.0
gl,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,Llama-3.1-8B,clausal_verb_arguments,9,9,0.117529884,decoder,True,1.0,0.117529884,1.0
gl,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,Llama-3.1-8B,clausal_verb_arguments,9,9,0.117529884,decoder,True,1.0,0.117529884,1.0
gl,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,clausal_verb_arguments,9,9,0.117529884,decoder,True,1.0,0.117529884,1.0
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compound,31,14,0.30967742,decoder,True,1.0,0.30967742,1.0
ca,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compound,31,14,0.30322582,decoder,True,2.0,0.30967742,0.979166708376736
gl,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compound,31,14,0.39130434,decoder,True,1.0,0.39130434,1.0
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compound,31,14,0.39130434,decoder,True,1.0,0.39130434,1.0
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compound,31,14,0.19784947,decoder,True,2.0,0.23225807,0.8518518646090532
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compound,0,2,0.29677418,decoder,True,3.0,0.30967742,0.9583332875868057
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compound,0,2,0.7482639,decoder,True,1.0,0.7482639,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Llama-3.1-8B,compound,0,2,0.7378472,decoder,True,2.0,0.7482639,0.986078841970059
es,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compound,0,2,0.27586207,decoder,True,1.0,0.27586207,1.0
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compound,0,2,0.27586207,decoder,True,1.0,0.27586207,1.0
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compound,0,2,0.97727275,decoder,True,1.0,0.97727275,1.0
gl,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compound,0,2,0.39130434,decoder,True,1.0,0.39130434,1.0
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compound,0,2,0.39130434,decoder,True,1.0,0.39130434,1.0
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compound,0,2,0.23225807,decoder,True,1.0,0.23225807,1.0
ca,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compounds,0,2,0.35971588,decoder,True,1.0,0.35971588,1.0
ca,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compounds,0,2,0.35920852,decoder,True,2.0,0.35971588,0.9985895535109542
en,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compounds,0,2,0.7252619,decoder,True,1.0,0.7252619,1.0
en,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,Llama-3.1-8B,compounds,0,2,0.69615835,decoder,True,2.0,0.7252619,0.9598716684276397
es,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compounds,0,2,0.29605734,decoder,True,1.0,0.29605734,1.0
es,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compounds,0,2,0.29605734,decoder,True,1.0,0.29605734,1.0
eu,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compounds,0,2,0.95652175,decoder,True,1.0,0.95652175,1.0
eu,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compounds,0,2,0.5652174,decoder,True,3.0,0.95652175,0.590909093285124
fr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compounds,0,2,0.62815124,decoder,True,1.0,0.62815124,1.0
fr,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compounds,0,2,0.62815124,decoder,True,1.0,0.62815124,1.0
gl,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compounds,0,2,0.33230293,decoder,True,1.0,0.33230293,1.0
gl,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compounds,0,2,0.33230293,decoder,True,1.0,0.33230293,1.0
pt,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compounds,0,2,0.4563492,decoder,True,1.0,0.4563492,1.0
pt,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compounds,0,2,0.4563492,decoder,True,1.0,0.4563492,1.0
tr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compounds,0,2,0.2809587,decoder,True,1.0,0.2809587,1.0
tr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,Llama-3.1-8B,compounds,0,2,0.20106524,decoder,True,3.0,0.2809587,0.7156398431513243
ca,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compounds,31,14,0.33079654,decoder,True,3.0,0.35971588,0.9196050505193154
es,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compounds,31,14,0.26379928,decoder,True,3.0,0.29605734,0.8910411746589361
es,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compounds,31,14,0.26379928,decoder,True,3.0,0.29605734,0.8910411746589361
eu,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compounds,31,14,0.6252588,decoder,True,2.0,0.95652175,0.6536796471172768
fr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compounds,31,14,0.5420168,decoder,True,3.0,0.62815124,0.8628762716443893
fr,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compounds,31,14,0.5420168,decoder,True,3.0,0.62815124,0.8628762716443893
gl,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compounds,31,14,0.3106646,decoder,True,3.0,0.33230293,0.9348837219100055
gl,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compounds,31,14,0.3106646,decoder,True,3.0,0.33230293,0.9348837219100055
pt,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compounds,31,14,0.44179896,decoder,True,3.0,0.4563492,0.9681159953824834
pt,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compounds,31,14,0.44179896,decoder,True,3.0,0.4563492,0.9681159953824834
tr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,compounds,31,14,0.2503329,decoder,True,2.0,0.2809587,0.8909953669347133
ca,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,conj,7,27,0.27083334,decoder,True,1.0,0.27083334,1.0
ca,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Llama-3.1-8B,conj,7,27,0.27083334,decoder,True,1.0,0.27083334,1.0
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Llama-3.1-8B,conj,7,27,0.27083334,decoder,True,1.0,0.27083334,1.0
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,conj,7,27,0.27083334,decoder,True,1.0,0.27083334,1.0
en,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,conj,7,27,0.35789475,decoder,True,1.0,0.35789475,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,conj,7,27,0.35789475,decoder,True,1.0,0.35789475,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Llama-3.1-8B,conj,7,27,0.35789475,decoder,True,1.0,0.35789475,1.0
en,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Llama-3.1-8B,conj,7,27,0.35789475,decoder,True,1.0,0.35789475,1.0
es,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,conj,7,27,0.20731707,decoder,True,1.0,0.20731707,1.0
es,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Llama-3.1-8B,conj,7,27,0.20731707,decoder,True,1.0,0.20731707,1.0
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Llama-3.1-8B,conj,7,27,0.20731707,decoder,True,1.0,0.20731707,1.0
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,conj,7,27,0.20731707,decoder,True,1.0,0.20731707,1.0
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,conj,7,27,0.26484752,decoder,True,1.0,0.26484752,1.0
eu,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,conj,7,27,0.26484752,decoder,True,1.0,0.26484752,1.0
eu,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Llama-3.1-8B,conj,7,27,0.26484752,decoder,True,1.0,0.26484752,1.0
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Llama-3.1-8B,conj,7,27,0.26484752,decoder,True,1.0,0.26484752,1.0
fr,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,conj,7,27,0.3902439,decoder,True,1.0,0.3902439,1.0
fr,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Llama-3.1-8B,conj,7,27,0.3902439,decoder,True,1.0,0.3902439,1.0
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Llama-3.1-8B,conj,7,27,0.3902439,decoder,True,1.0,0.3902439,1.0
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,conj,7,27,0.3902439,decoder,True,1.0,0.3902439,1.0
gl,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,conj,7,27,0.16875602,decoder,True,1.0,0.16875602,1.0
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Llama-3.1-8B,conj,7,27,0.16875602,decoder,True,1.0,0.16875602,1.0
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,conj,7,27,0.16875602,decoder,True,1.0,0.16875602,1.0
gl,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Llama-3.1-8B,conj,7,27,0.16875602,decoder,True,1.0,0.16875602,1.0
pt,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,conj,7,27,0.33333334,decoder,True,1.0,0.33333334,1.0
pt,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,conj,7,27,0.33333334,decoder,True,1.0,0.33333334,1.0
pt,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Llama-3.1-8B,conj,7,27,0.33333334,decoder,True,1.0,0.33333334,1.0
pt,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Llama-3.1-8B,conj,7,27,0.33333334,decoder,True,1.0,0.33333334,1.0
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,conj,7,27,0.14220184,decoder,True,1.0,0.14220184,1.0
tr,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,conj,7,27,0.14220184,decoder,True,1.0,0.14220184,1.0
tr,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Llama-3.1-8B,conj,7,27,0.14220184,decoder,True,1.0,0.14220184,1.0
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,Llama-3.1-8B,conj,7,27,0.14220184,decoder,True,1.0,0.14220184,1.0
ca,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,conjunctions,7,27,0.121656604,decoder,True,1.0,0.121656604,1.0
ca,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,Llama-3.1-8B,conjunctions,7,27,0.121656604,decoder,True,1.0,0.121656604,1.0
ca,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,conjunctions,7,27,0.12036238,decoder,True,3.0,0.121656604,0.9893616626023853
ca,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,Llama-3.1-8B,conjunctions,7,27,0.12036238,decoder,True,3.0,0.121656604,0.9893616626023853
en,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,conjunctions,7,27,0.16219668,decoder,True,1.0,0.16219668,1.0
en,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,Llama-3.1-8B,conjunctions,7,27,0.16219668,decoder,True,1.0,0.16219668,1.0
es,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,conjunctions,7,27,0.08937305,decoder,True,1.0,0.08937305,1.0
es,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,Llama-3.1-8B,conjunctions,7,27,0.08937305,decoder,True,1.0,0.08937305,1.0
es,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,Llama-3.1-8B,conjunctions,7,27,0.08626056,decoder,True,3.0,0.08937305,0.9651741772268039
es,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,Llama-3.1-8B,conjunctions,7,27,0.08626056,decoder,True,3.0,0.08937305,0.9651741772268039
